"Company Name","Website","Phone","Email","Address","Category","Website Status","Lead Score","Qualification Level","SSL Status","Source","Rating","Created At","Searched Keyword","Searched Location"
"BRITISH PIZZA BAPUNAGAR","http://www.britishpizza.in","08980497491","","
First Floor, Complex, 30/31, Shaktidhara Main Rd, opp. Kakdiya Hospital, opp. Kakadiya Hospital, Shaktidhara Society, Bapunagar, Ahmedabad, Gujarat 382350","Pizza restaurant","unknown","85","","","google-maps","4.6","2026-06-12T06:42:49.033Z","Restaurant","Bapunagar"
"Reliance Smart Point","http://storelocator.ril.com/retail.aspx","18001027382","","
Shyam Shikhar Complex, India Colony, क्रॉस मार्ग, Bapunagar, Ahmedabad, Gujarat 380024","Supermarket","unknown","80","","","google-maps","4","2026-06-12T06:43:31.383Z","Grocery Store","Bapunagar"
"SITARAM TRADERS","","09574510431","","
Shop No 12, Bhidbanjan Market, Bapu Nagar Rd, Bapunagar, Ahmedabad, Gujarat 380024","Grocery store","unknown","65","","","google-maps","4.9","2026-06-12T06:43:35.406Z","Grocery Store","Bapunagar"
"SHWEEHA Mini Mart - Bapunagar Outlet","http://www.shweeha.com","","","
Shop No 21/243, Amrapali Flats, near Khatushyam Mandir, Bapunagar, Ahmedabad, Gujarat 380024","Indian grocery store","unknown","60","","","google-maps","","2026-06-12T06:43:39.814Z","Grocery Store","Bapunagar"
"Rajvi Mart","","07567860040","","
237/1350, GHB, opp. General Hospital, Bapunagar, Ahmedabad, Gujarat 382350","Supermarket","unknown","65","","","google-maps","4.9","2026-06-12T06:43:57.446Z","Grocery Store","Bapunagar"
"New Mahaveer Provision Store","","09824952149","","
47, near Shiv Temple, Mahashiv Darshan Society, Bapunagar, Ahmedabad, Gujarat 380024","General store","unknown","60","","","google-maps","4","2026-06-12T06:44:01.416Z","Grocery Store","Bapunagar"
"Umiya Masala","","09879798567","","
Ghanti Stand, opp. Patel Wadi, Bapunagar, Ahmedabad, Gujarat 380024","General store","unknown","65","","","google-maps","4.9","2026-06-12T06:44:05.932Z","Grocery Store","Bapunagar"
"GURUKRUPA SABU BHANDAR","","09979093063","","
Pratik Shak Market, Bapunagar, Ahmedabad, Gujarat 380024","Grocery store","unknown","65","","","google-maps","5","2026-06-12T06:44:10.190Z","Grocery Store","Bapunagar"
"Arihant Provision Store","https://business.google.com/create?fp=14320342719058578513&hl=en&authuser=0&gmbsrc=in-en-et-ip-z-gmb-s-z-l~mrc%7cclaimbz%7cu&ppsrc=gmbmi&utm_campaign=in-en-et-ip-z-gmb-s-z-l~mrc%7cclaimbz%7cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0","09898824009","","
5, opp. Star Hospital, Vadilal Park, Shaktidhara Society, Bapunagar, Ahmedabad, Gujarat 382350","General store","unknown","85","","","google-maps","4.5","2026-06-12T06:44:14.173Z","Grocery Store","Bapunagar"
"Super Market","","07698999181","","
Shop No 10, Jagatnagar Society, India Colony Rd, Jagat Nagar Part-1, Bapunagar, Ahmedabad, Gujarat 380024","Gift shop","unknown","55","","","google-maps","3.7","2026-06-12T06:44:18.728Z","Grocery Store","Bapunagar"
"Chhaswala - Bapunagar","http://www.chhaswala.co","09825807060","","
Shop no. 14, Ground floor, dinesh chamber, opp. Shyam Shikhar Complex, Tolnaka, Bapunagar, Ahmedabad, Gujarat 380024","Dairy store","unknown","80","","","google-maps","4.3","2026-06-12T06:44:22.671Z","Grocery Store","Bapunagar"
"PARMAR SONALBEN STORE","https://business.google.com/create?fp=17100083567043585085&hl=en&authuser=0&gmbsrc=in-en-et-ip-z-gmb-s-z-l~mrc%7cclaimbz%7cu&ppsrc=gmbmi&utm_campaign=in-en-et-ip-z-gmb-s-z-l~mrc%7cclaimbz%7cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0","09824382514","","
SHOP NO 8, Tolnaka, Bapunagar, Ahmedabad, Gujarat 382345","Grocery store","unknown","75","","","google-maps","","2026-06-12T06:44:26.840Z","Grocery Store","Bapunagar"
"RAGGAD | Clothing Brand","https://www.instagram.com/raggad_jeans_india?igsh=bnpna3zqb200mnkw&utm_source=qr","09978974134","","
U-5, SAMET BUSINESS PARK, Khokhra Cir, Parishkaar-2 Phase-2, AMABAVADI, Khokhra, Ahmedabad, Gujarat 380008","Clothing manufacturer","unknown","85","","","google-maps","4.9","2026-06-12T06:45:17.444Z","Cloth","Khokhra"
"Redox Retail","http://redoxretail.com","09825033816","","
A5, A6, SAMET BUSINESS PARK, Near, Khokhra Cir, Parishkaar-2 Phase-2, Maninagar East, Khokhra, Ahmedabad, Gujarat 380026","Clothing store","unknown","85","","","google-maps","4.7","2026-06-12T06:45:21.648Z","Cloth","Khokhra"
"Ghanshyam Emporium","","09023360527","","
Main Rd, Gujarat Housing Board, Maninagar East, Khokhra, Ahmedabad, Gujarat 380026","Clothing store","unknown","60","","","google-maps","4","2026-06-12T06:45:25.918Z","Cloth","Khokhra"
"Madras Emporium","","09898550291","","
shopNo-64, 501, opposite Hatkeshwar Police Chowki, Gujarat Housing Board, Khokhra, Ahmedabad, Gujarat 380026","Clothing store","unknown","60","","","google-maps","4.3","2026-06-12T06:45:30.052Z","Cloth","Khokhra"
"Angana designer","","09426982868","","
64/495, Near Ramapir temple, next to khokhrahatkeshwar bridge, Khokhra, Ahmedabad, Gujarat 380026","Women's clothing store","unknown","65","","","google-maps","4.6","2026-06-12T06:45:35.715Z","Cloth","Khokhra"
"Giriraj Selection","","09825429013","","
59-459, Khokhra Rd, Gujarat Housing Board, Khokhra, Ahmedabad, Gujarat 380026","Men's clothing store","unknown","60","","","google-maps","4","2026-06-12T06:45:40.362Z","Cloth","Khokhra"
"Krishna Clothing (Tallman Premium Clothing Co.) RockTrip, Rexline","https://tallman0.wordpress.com","08469066183","","
NEW GRAIN MARKET, 36 GF, Gayatri Dairy Rd, opp. Anupam Cinema Road, Khokhra, Ahmedabad, Gujarat 380008","Clothing store","unknown","85","","","google-maps","5","2026-06-12T06:45:44.585Z","Cloth","Khokhra"
"Jeans Bazar","","08866361774","","
jeans bazar, Yash Niketan Complex, 26/27/28, Khokhra, Ahmedabad, Gujarat 380026","Clothing store","unknown","65","","","google-maps","4.9","2026-06-12T06:45:48.999Z","Cloth","Khokhra"
"Angana NX","","09426982868","","
19, Police Station 22 opp. Khokhra, near, Khokhra Cir, Khokhra, Ahmedabad, Gujarat 380026","Clothing store","unknown","55","","","google-maps","3.3","2026-06-12T06:45:57.769Z","Cloth","Khokhra"
"Colorhunt - Khokhra Ahmedabad","https://www.colorhunt.in","09313921919","","
Sharanam Smart Space, C-3, Ambica Society, Khokhra, Amraiwadi, Ahmedabad, Gujarat 380021","Clothing manufacturer","unknown","85","","","google-maps","5","2026-06-12T06:46:11.145Z","Cloth","Khokhra"
"Badmash Fashion Hub","https://business.google.com/create?fp=9331568680399072621&hl=en&authuser=0&gmbsrc=in-en-et-ip-z-gmb-s-z-l~mrc%7cclaimbz%7cu&ppsrc=gmbmi&utm_campaign=in-en-et-ip-z-gmb-s-z-l~mrc%7cclaimbz%7cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0","09723495240","","
2J39+2GR, Ground Floor, Radhe Mall, Khokhra Cir, Ahmedabad, Gujarat 380026","Clothing store","unknown","85","","","google-maps","5","2026-06-12T06:46:16.974Z","Cloth","Khokhra"
"TRENDS CLOTHING CULTURE","","09274547108","","
NEW GRAIN MARKET, 28, Khokhra, Ahmedabad, Gujarat 380008","Men's clothing store","unknown","65","","","google-maps","4.9","2026-06-12T06:46:21.218Z","Cloth","Khokhra"
"Henu Jeans","","08866306531","","
Gov Housing Colony, 63/492, Gujarat Housing Board, Khokhra, Ahmedabad, Gujarat 380026","Clothing store","unknown","65","","","google-maps","4.9","2026-06-12T06:46:26.132Z","Cloth","Khokhra"
"Spicia The Kitchen","https://spicia-the-kitchen.grexa.site","07575007181","","
First floor, Radhe Mall, B-17, near Khokhra Circle, Maninagar East, Khokhra, Ahmedabad, Gujarat 380008","Restaurant","unknown","80","","","google-maps","4.1","2026-06-12T06:47:03.263Z","Restaurant","Khokhra"
"Hotel Sher E Punjab || Veg Restaurant","https://www.google.com/searchviewer/42?cvd=clw_eiuki-icidieehcifdlx29ipdwoll2cvmxrsx2sznheyadodcpan&hl=en-in&gl=in&fo_m=mfohqo559jfvmuozjvpjpl1ymfz3binywbdumfaxtpp5kxh-&utm_source=tactile&gei=z6sraopeoftdsemppbtf6qy&ei=z6sraopeoftdsemppbtf6qy&fo_s=oa,soe&opi=79508299&ebb=1&cs=0&foub=mcpp","09327524210","","
2J29+MHC Saini Complex, Khokhra Cir, beside sher e, Ahbab Nagar, Maninagar East, Khokhra, Ahmedabad, Gujarat 380008","Vegetarian restaurant","unknown","80","","","google-maps","4.2","2026-06-12T06:47:07.792Z","Restaurant","Khokhra"
"Masala Kitchen","https://www.google.com/searchviewer/42?cvd=clw_eickjeicijigehkif9lx29ipeqonl2cvmtfnmdjtyjfoaxgaogmi8a0%3d&hl=en-in&gl=in&fo_m=mfohqo559jfvmuozjvpjpl1ymfz3binywbdumfaxtpp5kxh-&utm_source=tactile&gei=dasrapfue8upsemp_ezv8q8&ei=dasrapfue8upsemp_ezv8q8&fo_s=oa,soe&opi=79508299&ebb=1&cs=0&foub=mcpp","08238007490","","
Maninagar East, Khokhra, Ahmedabad, Gujarat 380008","Modern Indian restaurant","unknown","80","","","google-maps","4.2","2026-06-12T06:47:21.200Z","Restaurant","Khokhra"
"Kolhapuri Tadka","https://www.google.com/searchviewer/42?cvd=clw_eickjeicijigehkif9lx29ipeqonl2cvmtf0zjdnmjzrnxgbogmi8a0%3d&hl=en-in&gl=in&fo_m=mfohqo559jfvmuozjvpjpl1ymfz3binywbdumfaxtpp5kxh-&utm_source=tactile&gei=easras3zl5rdsempi8kq0qw&ei=easras3zl5rdsempi8kq0qw&fo_s=oa,soe&opi=79508299&ordertype=1&ebb=1&cs=0&foub=mcpp","09601199447","","
BLOCK-D, Cluster_khokhra 7, Sion Nagar, Maninagar East, Khokhra, Ahmedabad, Gujarat 380008","Family restaurant","unknown","80","","","google-maps","4","2026-06-12T06:47:25.497Z","Restaurant","Khokhra"
"Mamibha's Kitchen","https://www.google.com/searchviewer/42?cvd=clw_eickjeicijigehkif9lx29ipeqonl2cvmtf5ddlwof9tmxgbogmi8a0%3d&hl=en-in&gl=in&fo_m=mfohqo559jfvmuozjvpjpl1ymfz3binywbdumfaxtpp5kxh-&utm_source=tactile&gei=gqsraravaoynnespr8rrqqg&ei=gqsraravaoynnespr8rrqqg&fo_s=oa,soe&opi=79508299&ordertype=1&ebb=1&cs=0&foub=mcpp","08799362928","","
Mohankunj Society, 18, opp. Aryavrat society, Maninagar East, Khokhra, Ahmedabad, Gujarat 380008","Restaurant","unknown","85","","","google-maps","5","2026-06-12T06:47:33.920Z","Restaurant","Khokhra"
"Mayur Restaurant","https://www.swiggy.com/restaurants/mayur-restaurant-maninagar-ahmedabad-54304/dineout?is_retargeting=true&media_source=googlereserve&utm_campaign=googlemap&utm_source=googlereserve","09512554440","","
A Block, Opposite Radhe Shopping Mall, Khokhra Cir, Maninagar East, Maninagar, Ahmedabad, Gujarat 380026","Punjabi restaurant","unknown","80","","","google-maps","4.1","2026-06-12T06:47:42.893Z","Restaurant","Khokhra"
"CAPTAIN A PIZZERIA KHOKHARA. Best pizza restaurant","https://www.google.com/searchviewer/42?cvd=clw_eickjeicijigehkif9lx29ipeqonl2cvmtfwdzj0eg1ncrgaogmi8a0%3d&hl=en-in&gl=in&fo_m=mfohqo559jfvmuozjvpjpl1ymfz3binywbdumfaxtpp5kxh-&utm_source=tactile&gei=j6sravnif4s9sempnulqmqs&ei=j6sravnif4s9sempnulqmqs&fo_s=oa,soe&opi=79508299&ebb=1&cs=0&foub=mcpp","08487879995","","
2,3 Oppositie, Iron Gym ‘n’ Studio, Radhe Shopping Mall, C-1, Khokhra Cir, Ahmedabad, Gujarat 380008","Pizza restaurant","unknown","75","","","google-maps","3.9","2026-06-12T06:47:47.231Z","Restaurant","Khokhra"
"Italio's Pizza Khokhra Ahmedabad","https://italiospizza.com","07624009696","","
A-4, Radhe Mall, Near Khokhara Circle Esat Maninagar, Khokhra, Ahmedabad, Gujarat 380026","Pizza restaurant","unknown","85","","","google-maps","4.7","2026-06-12T06:47:51.555Z","Restaurant","Khokhra"
"Balaji South Indian Hub","","07383033061","","
Khokhra Circle, Balbhavan Rd, Nandeshwar Society, Maninagar East, Khokhra, Ahmedabad, Gujarat 380008","South Indian restaurant","unknown","60","","","google-maps","4.3","2026-06-12T06:47:55.938Z","Restaurant","Khokhra"
"Nisha Dosa","https://business.google.com/create?fp=1214546647088147626&hl=en&authuser=0&gmbsrc=in-en-et-ip-z-gmb-s-z-l~mrc%7cclaimbz%7cu&ppsrc=gmbmi&utm_campaign=in-en-et-ip-z-gmb-s-z-l~mrc%7cclaimbz%7cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0","","","
487, Hira Colony Rd, Maningar East, Ahbab Nagar, Maninagar East, Khokhra, Ahmedabad, Gujarat 380008","South Indian restaurant","unknown","65","","","google-maps","4.3","2026-06-12T06:48:01.075Z","Restaurant","Khokhra"
"AAMCHI MUMBAIYA KHOKHRA","https://www.google.com/searchviewer/42?cvd=clw_eickjeicijigehkif9lx29ipeqonl2cvmtftbhczbtzrdhgbogmi8a0%3d&hl=en-in&gl=in&fo_m=mfohqo559jfvmuozjvpjpl1ymfz3binywbdumfaxtpp5kxh-&utm_source=tactile&gei=oasravjbk5gvsemptbkfka0&ei=oasravjbk5gvsemptbkfka0&fo_s=oa,soe&opi=79508299&ordertype=1&ebb=1&cs=0&foub=mcpp","","","
2J39+57W, Khokhra Cir, F-Block, Ahbab Nagar, Maninagar East, Khokhra, Ahmedabad, Gujarat 380026","Fast food restaurant","unknown","70","","","google-maps","5","2026-06-12T06:48:05.573Z","Restaurant","Khokhra"
"Prajapati Sales Depo (Khokhra)","","09898133236","","
167/1318, Khokhra Rd, Gujarat Housing Board, Maninagar East, Khokhra, Ahmedabad, Gujarat 380026","Indian grocery store","unknown","65","","","google-maps","4.7","2026-06-12T06:55:02.033Z","Grocery Store","Khokhra"
"Mahadev Hyper Mart","","08849360012","","
06,Saujnya, near, Anupam Cinema Rd, Khokhra, Ahmedabad, Gujarat 380008","Supermarket","unknown","65","","","google-maps","4.8","2026-06-12T06:55:07.978Z","Grocery Store","Khokhra"
"Kiran Supermarket","","07016471792","","
Khokhra Cir, opp. Osia Market, nr. Radhe Mall, Maninagar East, Khokhra, Ahmedabad, Gujarat 380008","General store","unknown","65","","","google-maps","4.5","2026-06-12T06:55:13.104Z","Grocery Store","Khokhra"
"Osia Hypermart","http://osiahypermart.com","07096036808","","
2J39+955, Khokhra Rd, Maninagar East, Khokhra, Ahmedabad, Gujarat 380026","Hypermarket","unknown","80","","","google-maps","4","2026-06-12T06:55:18.012Z","Grocery Store","Khokhra"
"HEMANT MARKETING","http://www.hmspises.com","07878686865","","
13, Mohan Estate, Circle, opp. Anupam Cinema Road, Khokhra, Ahmedabad, Gujarat 380008","Supermarket","unknown","80","","","google-maps","4.4","2026-06-12T06:55:40.557Z","Grocery Store","Khokhra"
"Janta Provision Stores","https://business.google.com/create?fp=13523651931225446411&hl=en&authuser=0&gmbsrc=in-en-et-ip-z-gmb-s-z-l~mrc%7cclaimbz%7cu&ppsrc=gmbmi&utm_campaign=in-en-et-ip-z-gmb-s-z-l~mrc%7cclaimbz%7cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0","09824084312","","
2J2F+66Q, Khokhra Rd, Near Hatkeshwar Police Chowki, Gujarat Housing Board, Maninagar East, Khokhra, Ahmedabad, Gujarat 380008","Grocery store","unknown","80","","","google-maps","4.4","2026-06-12T06:55:58.297Z","Grocery Store","Khokhra"
"Shree Santoshi Chawana And Sweet Mart","","09099421212","","
Opp. Vima Yojna Hospital, Khokhra, near Madrasi Mandir, Ahbab Nagar, Maninagar East, Ahmedabad, Gujarat 380008","Indian sweets shop","unknown","65","","","google-maps","4.9","2026-06-12T06:56:03.067Z","Grocery Store","Khokhra"
"Surabhi General Stores","","09327087922","","
09, Raj Chambers, Dhiraj Housing, Vijaypark Society, Maninagar East, Khokhra, Ahmedabad, Gujarat 380008","Grocery store","unknown","65","","","google-maps","4.8","2026-06-12T06:56:07.677Z","Grocery Store","Khokhra"
"V-Fitness GYM in vastral - Ahmedabad","","08238238235","","
2nd floor, near RAF camp, ring road, Vastral, Ahmedabad, Gujarat 382418","Gym","unknown","65","","","google-maps","4.8","2026-06-13T10:31:35.189Z","Gym","Vastral"
"Lifeline Fitness Gym Ahmedabad ✅","https://lifelinefitnessgym.in","09904773377","","
5th Floor, Avadh Pride, opp. Metro Pillar No.140, nr. Nirant Cross Rd, Vastral, Ahmedabad, Gujarat 382418","Gym","unknown","85","","","google-maps","4.8","2026-06-13T10:31:40.133Z","Gym","Vastral"
"THE ULTRA FITNESS GYM","https://business.google.com/create?fp=16147572713905725347&hl=en&authuser=0&gmbsrc=in-en-et-ip-z-gmb-s-z-l~mrc%7cclaimbz%7cu&ppsrc=gmbmi&utm_campaign=in-en-et-ip-z-gmb-s-z-l~mrc%7cclaimbz%7cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0","08490019393","","
501, 5th floor, Orinda arcade, Vastral Gam Metro Station, Sardar Patel Ring Rd, Vastral, Ahmedabad, Gujarat 382418","Fitness center","unknown","85","","","google-maps","4.5","2026-06-13T10:31:45.010Z","Gym","Vastral"
"Gym Lounge Platinum Vastral","http://www.gymlounge.in","","","
Satva Icon, 5, th Floor, Vastral, Ahmedabad, Gujarat 382418","Gym","unknown","65","","","google-maps","4.1","2026-06-13T10:31:50.996Z","Gym","Vastral"
"INFINITY AVENGERS GYM PVT.LTD - VASTRAL","","07383503534","","
3rd Floor, Sahaj Complex Karnavati Cross Road, Vastral, Ahmedabad, Gujarat 382418","Gym","unknown","60","","","google-maps","4.2","2026-06-13T10:31:57.953Z","Gym","Vastral"
"Be fit gym","","09712129393","","
3rd and 4th Floor, Ved Arcade Mall, Lake, Sardar Patel Ring Rd, Oop, Vastral, Ahmedabad, Gujarat 382418","Gym","unknown","60","","","google-maps","4.2","2026-06-13T10:32:05.831Z","Gym","Vastral"
"THE NEXT LEVEL FITNESS","https://instagram.com/nlf_gym?igshid=ymmymta2m2y=","07698218000","","
4th floor, Metro mall, Vastral, Ahmedabad, Gujarat 382418","Gym","unknown","80","","","google-maps","4.4","2026-06-13T10:32:11.755Z","Gym","Vastral"
"Women's fitness studio","","09998047423","","
PUSHP BUSINESS CAMPUS, D 302, Ring Road Circle, opposite Pillar P/167, Pranami Nagar, Vastral, Ahmedabad, Gujarat 382418","Fitness center","unknown","65","","","google-maps","4.9","2026-06-13T10:32:26.060Z","Gym","Vastral"
"Body Care Gym","https://business.google.com/create?fp=2994375915107923552&hl=en&authuser=0&gmbsrc=in-en-et-ip-z-gmb-s-z-l~mrc%7cclaimbz%7cu&ppsrc=gmbmi&utm_campaign=in-en-et-ip-z-gmb-s-z-l~mrc%7cclaimbz%7cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0","09328254451","","
XMX5+QJP, Tejendra Complex, Nirant Cross Rd, above Tejendra School, Vastral, Ahmedabad, Gujarat 382418","Boxing Coaching Center","unknown","85","","","google-maps","4.5","2026-06-13T10:32:36.496Z","Gym","Vastral"
"CARE FITJOY CLUB","https://business.google.com/create?fp=12504747597706702135&hl=en&authuser=0&gmbsrc=in-en-et-ip-z-gmb-s-z-l~mrc%7cclaimbz%7cu&ppsrc=gmbmi&utm_campaign=in-en-et-ip-z-gmb-s-z-l~mrc%7cclaimbz%7cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0","","","
4th Floor, Satva Icon, Landmark - Croma/Pantaloons, 414, Sardar Patel Ring Rd, Vastral, Ahmedabad, Gujarat 382418","Fitness center","unknown","70","","","google-maps","5","2026-06-13T10:32:42.571Z","Gym","Vastral"
"JAY BHAVANI FITNESS SOLUTIONS","https://business.google.com/create?fp=8003273486887101161&hl=en&authuser=0&gmbsrc=in-en-et-ip-z-gmb-s-z-l~mrc%7cclaimbz%7cu&ppsrc=gmbmi&utm_campaign=in-en-et-ip-z-gmb-s-z-l~mrc%7cclaimbz%7cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0","","","
XMWC+HVQ, Vastral, Ahmedabad, Gujarat 382418","Gym","unknown","60","","","google-maps","","2026-06-13T10:32:53.871Z","Gym","Vastral"
"Body Care Gym 4","https://business.google.com/create?fp=10456950529889369555&hl=en&authuser=0&gmbsrc=in-en-et-ip-z-gmb-s-z-l~mrc%7cclaimbz%7cu&ppsrc=gmbmi&utm_campaign=in-en-et-ip-z-gmb-s-z-l~mrc%7cclaimbz%7cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0","08530033206","","
2J3R+J9F, Swastik Mall, Sureliya Circle, Vastral, Ahmedabad, Gujarat 380026","Boxing Coaching Center","unknown","85","","","google-maps","4.5","2026-06-13T10:33:00.333Z","Gym","Vastral"
"Umiya Yoga and Fitness Center","","09427142801","","
1st floor, Metro Mall, 122, Bapa Sitaram Chowk, Vastral, Ahmedabad, Gujarat 382418","Fitness center","unknown","65","","","google-maps","5","2026-06-13T10:33:08.928Z","Gym","Vastral"
"Vastral Sports Complex","","","","
Galaxy Rd, Vastral, Ahmedabad, Gujarat 382418","Sports club","unknown","45","","","google-maps","4.2","2026-06-13T10:33:23.612Z","Gym","Vastral"
"Hotel gautam inn","https://web.whatsapp.com","08140210642","","
above central bank of india, gautam corner, Sherthali, Botad, Gujarat 364710","Hotel","unknown","80","","","google-maps","4","2026-06-13T10:34:48.010Z","Hotel","Botad"
"Hotel Sky Gold","http://web.whatsapp.com","07874753100","","
3rd Floor, Narmada Complex, Paliyad Rd, opp. Punjab National Bank, Jawahar Nagar, Paras Nath Complex, Bharvad Vado, Botad, Gujarat 364710","Hotel","unknown","85","","","google-maps","4.8","2026-06-13T10:34:53.847Z","Hotel","Botad"
"Hotel Lotus","http://www.hotellotusbotad.com","07310028100","","
Reliance Mall, Paliyad Rd, Botad, Gujarat 364710","Hotel","unknown","85","","","google-maps","4.8","2026-06-13T10:35:00.977Z","Hotel","Botad"
"HOTEL SHASWAT INN","http://www.hotelshaswatinn.com","09924349999","","
HOTEL SHASWAT INN, Tower Rd, Kharama, Bharvad Vado, Botad, Gujarat 364710","Hotel","unknown","75","","","google-maps","3.8","2026-06-13T10:35:05.680Z","Hotel","Botad"
"Lords SKD Resort - Salangpur","http://www.skdresortandclub.com","09924249954","","
Survey No.-1517, Barwala Salangpur Highway, Barwala - Botad Hwy, at, Botad, Gujarat 382450","Resort hotel","unknown","80","","","google-maps","4.4","2026-06-13T10:35:10.486Z","Hotel","Barwala"
"HOTEL PARMESHWER RESTAURANT & GUESTHOUSE","https://instagram.com/piyush_kadva?igshid=16zv81lx1d4rm","09998852352","","
Paliyad Rd, Botad, Gujarat 364710","
Open · Closes 11 pm
","unknown","80","","","google-maps","4.2","2026-06-13T10:35:15.564Z","Hotel","Botad"
"The Hotel Vaibhav Inn and banqueat hall","https://www.google.com/aclk?sa=l&ai=dchssewim8e6xgosvaxxnqwychayzpbiyaciccaeqarocc20&co=1&ase=2&gclid=eaiaiqobchmijphusykelqmvzalmah2sszwseaoyasabegis0vd_bwe&cid=caas4ghkannumb1vfr0hqjlmb-jhjz_r9df9jpyq_3r3gxctczlqorl6dmcbw9vymbwqouswnbeui3gnwqqfokn4bxi5cebjf6us8edtlun5_l57ks5nyrhpkodicki2x5beitjruk1nelmspt8ewt8puzcf2eus7emxzgnuzvt0qy4pzmw6ec-w5f85uuz4ccgytzaayfjrdcrp1dtzadosb3qh6l2sm9spz3apasgk2ecoop6yw8_gfo1i3lfis5eztokzd_4bxplxxggxb_nixxgzs60b_tnolnwjh6uo8-qe4m62&cce=2&category=acrcp_v1_32&sig=aod64_2x-fmwjqt_pthuhd8vijsvme08xq&nis=4&adurl","07046486468","","
GIDC, Botad, Gujarat 364710","
Add website","unknown","75","","","google-maps","3.9","2026-06-13T10:35:20.998Z","Hotel","Botad"
"Hotel Sai & Guest House","http://hotelsaibotad.com","","","
Tower Rd, near Mastram Mandir, Kharama, Bharvad Vado, Botad, Gujarat 364710","
Add place's phone number","unknown","65","","","google-maps","4.1","2026-06-13T10:35:25.845Z","Hotel","Botad"
"Hotel Nilkanth palace","https://www.tripadvisor.com/showuserreviews-g12500915-d27420268-r1045967305?m=68573&staydates=2026_06_28_2026_06_29&uguests=1_2_0&supdv=desktop&supuc=in&supul=en","09737996666","","
Barwala - Botad Hwy, Salangpur, Gujarat 382450","
Add website","unknown","80","","","google-maps","4.2","2026-06-13T10:38:57.028Z","Hotel","Barwala"
"Hotel Arjun Palace","https://www.hotelarjunpalace.in","09998061049","","
Survey No 742, Barwala-Salangpur Highway, Ta, beside Amardeep Petroleum, At, Kundal, Barwala, Gujarat 382450","Hotel","unknown","85","","","google-maps","4.5","2026-06-13T10:39:11.709Z","Hotel","Barwala"
"Sarang Tent Resort","https://www.sarangtentresort.com","06356266363","","
Opp. Dam, Botad Highway, near Kashtbhanjan Temple, Barwala, Salangpur, Gujarat 382450","Resort hotel","unknown","85","","","google-maps","4.7","2026-06-13T10:40:02.597Z","Hotel","Barwala"
